,time,myId,metric_died_count,metric_new_hospitalized,metric_new_critical,metric_new_cases_asympt,metric_new_cases_sympt,metric_new_deaths,districtId,seed
164,2,d_14,0,0,0,0,0,0,14,348110m
165,2,d_58,0,0,0,0,0,0,58,348110m
166,2,d_15,0,0,0,0,0,0,15,348110m
167,2,d_59,0,0,0,0,0,0,59,348110m
168,2,d_12,0,0,0,0,0,0,12,348110m
169,2,d_56,0,0,0,0,0,0,56,348110m
170,2,d_13,0,0,0,0,0,0,13,348110m
171,2,d_57,0,0,0,0,0,0,57,348110m
172,2,d_10,0,0,0,0,0,0,10,348110m
173,2,d_54,0,0,0,0,0,0,54,348110m
174,2,d_11,0,0,0,0,0,0,11,348110m
175,2,d_55,0,0,0,0,0,0,55,348110m
176,2,d_52,0,0,0,0,0,0,52,348110m
177,2,d_53,0,0,0,0,0,0,53,348110m
178,2,d_50,0,0,0,0,0,0,50,348110m
179,2,d_51,0,0,0,0,0,0,51,348110m
180,3,d_38,0,0,0,0,0,0,38,348110m
181,3,d_39,0,0,0,0,0,0,39,348110m
182,3,d_47,0,0,0,0,0,0,47,348110m
183,3,d_48,0,0,0,0,0,0,48,348110m
184,3,d_45,0,0,0,0,0,0,45,348110m
185,3,d_46,0,0,0,0,0,0,46,348110m
186,3,d_43,0,0,0,0,0,0,43,348110m
187,3,d_44,0,0,0,0,0,0,44,348110m
188,3,d_2,0,0,0,0,0,0,2,348110m
189,3,d_41,0,0,0,0,0,0,41,348110m
190,3,d_1,0,0,0,0,0,0,1,348110m
191,3,d_42,0,0,0,0,0,0,42,348110m
192,3,d_4,0,0,0,0,0,0,4,348110m
193,3,d_3,0,0,0,0,0,0,3,348110m
194,3,d_40,0,0,0,0,0,0,40,348110m
195,3,d_6,0,0,0,0,0,0,6,348110m
196,3,d_5,0,0,0,0,0,0,5,348110m
197,3,d_8,0,0,0,0,0,0,8,348110m
198,3,d_7,0,0,0,0,0,0,7,348110m
199,3,d_9,0,0,0,0,0,0,9,348110m
200,3,d_29,0,0,0,0,0,0,29,348110m
201,3,d_27,0,0,0,0,0,0,27,348110m
202,3,d_28,0,0,0,0,0,0,28,348110m
203,3,d_36,0,0,0,0,0,0,36,348110m
204,3,d_37,0,0,0,0,0,0,37,348110m
205,3,d_34,0,0,0,0,0,0,34,348110m
206,3,d_35,0,0,0,0,0,0,35,348110m
207,3,d_32,0,0,0,0,0,0,32,348110m
208,3,d_33,0,0,0,0,0,0,33,348110m
209,3,d_30,0,0,0,0,0,0,30,348110m
210,3,d_31,0,0,0,0,0,0,31,348110m
211,3,d_18,0,0,0,0,0,0,18,348110m
212,3,d_19,0,0,0,0,0,0,19,348110m
213,3,d_16,0,0,0,0,0,0,16,348110m
214,3,d_17,0,0,0,0,0,0,17,348110m
215,3,d_25,0,0,0,0,0,0,25,348110m
216,3,d_26,0,0,0,0,0,0,26,348110m
217,3,d_23,0,0,0,0,0,0,23,348110m
218,3,d_24,0,0,0,0,0,0,24,348110m
219,3,d_21,0,0,0,0,0,0,21,348110m
220,3,d_22,0,0,0,0,0,0,22,348110m
221,3,d_20,0,0,0,0,0,0,20,348110m
222,3,d_60,0,0,0,0,0,0,60,348110m
223,3,d_49,0,0,0,0,0,0,49,348110m
224,3,d_14,0,0,0,0,0,0,14,348110m
225,3,d_58,0,0,0,0,0,0,58,348110m
226,3,d_15,0,0,0,0,0,0,15,348110m
227,3,d_59,0,0,0,0,0,0,59,348110m
228,3,d_12,0,0,0,0,0,0,12,348110m
229,3,d_56,0,0,0,0,0,0,56,348110m
230,3,d_13,0,0,0,0,0,0,13,348110m
231,3,d_57,0,0,0,0,0,0,57,348110m
232,3,d_10,0,0,0,0,0,0,10,348110m
233,3,d_54,0,0,0,0,0,0,54,348110m
234,3,d_11,0,0,0,0,0,0,11,348110m
235,3,d_55,0,0,0,0,0,0,55,348110m
236,3,d_52,0,0,0,0,0,0,52,348110m
237,3,d_53,0,0,0,0,0,0,53,348110m
238,3,d_50,0,0,0,0,0,0,50,348110m
239,3,d_51,0,0,0,0,0,0,51,348110m
240,4,d_38,0,0,0,0,0,0,38,348110m
241,4,d_39,0,0,0,0,0,0,39,348110m
242,4,d_47,0,0,0,0,0,0,47,348110m
243,4,d_48,0,0,0,0,0,0,48,348110m
244,4,d_45,0,0,0,0,0,0,45,348110m
245,4,d_46,0,0,0,0,0,0,46,348110m
246,4,d_43,0,0,0,0,0,0,43,348110m
247,4,d_44,0,0,0,0,0,0,44,348110m
248,4,d_2,0,0,0,0,0,0,2,348110m
249,4,d_41,0,0,0,0,0,0,41,348110m
250,4,d_1,0,0,0,0,0,0,1,348110m
251,4,d_42,0,0,0,0,0,0,42,348110m
252,4,d_4,0,0,0,0,0,0,4,348110m
253,4,d_3,0,0,0,0,0,0,3,348110m
254,4,d_40,0,0,0,0,0,0,40,348110m
255,4,d_6,0,0,0,0,0,0,6,348110m
256,4,d_5,0,0,0,0,0,0,5,348110m
257,4,d_8,0,0,0,0,0,0,8,348110m
258,4,d_7,0,0,0,0,0,0,7,348110m
259,4,d_9,0,0,0,0,0,0,9,348110m
260,4,d_29,0,0,0,0,0,0,29,348110m
261,4,d_27,0,0,0,0,0,0,27,348110m
262,4,d_28,0,0,0,0,0,0,28,348110m
263,4,d_36,0,0,0,0,0,0,36,348110m
264,4,d_37,0,0,0,0,0,0,37,348110m
265,4,d_34,0,0,0,0,0,0,34,348110m
266,4,d_35,0,0,0,0,0,0,35,348110m
267,4,d_32,0,0,0,0,0,0,32,348110m
268,4,d_33,0,0,0,0,0,0,33,348110m
269,4,d_30,0,0,0,0,0,0,30,348110m
270,4,d_31,0,0,0,0,0,0,31,348110m
271,4,d_18,0,0,0,0,0,0,18,348110m
272,4,d_19,0,0,0,0,0,0,19,348110m
273,4,d_16,0,0,0,0,0,0,16,348110m
274,4,d_17,0,0,0,0,0,0,17,348110m
275,4,d_25,0,0,0,0,0,0,25,348110m
276,4,d_26,0,0,0,0,0,0,26,348110m
277,4,d_23,0,0,0,0,0,0,23,348110m
278,4,d_24,0,0,0,0,0,0,24,348110m
279,4,d_21,0,0,0,0,0,0,21,348110m
280,4,d_22,0,0,0,0,0,0,22,348110m
281,4,d_20,0,0,0,0,0,0,20,348110m
282,4,d_60,0,0,0,0,0,0,60,348110m
283,4,d_49,0,0,0,0,0,0,49,348110m
284,4,d_14,0,0,0,0,0,0,14,348110m
285,4,d_58,0,0,0,0,0,0,58,348110m
286,4,d_15,0,0,0,0,0,0,15,348110m
287,4,d_59,0,0,0,0,0,0,59,348110m
288,4,d_12,0,0,0,0,0,0,12,348110m
289,4,d_56,0,0,0,0,0,0,56,348110m
290,4,d_13,0,0,0,0,0,0,13,348110m
291,4,d_57,0,0,0,0,0,0,57,348110m
292,4,d_10,0,0,0,0,0,0,10,348110m
293,4,d_54,0,0,0,0,0,0,54,348110m
294,4,d_11,0,0,0,0,0,0,11,348110m
295,4,d_55,0,0,0,0,0,0,55,348110m
296,4,d_52,0,0,0,0,0,0,52,348110m
297,4,d_53,0,0,0,0,0,0,53,348110m
298,4,d_50,0,0,0,0,0,0,50,348110m
299,4,d_51,0,0,0,0,0,0,51,348110m
300,5,d_38,0,0,0,0,0,0,38,348110m
301,5,d_39,0,0,0,0,0,0,39,348110m
302,5,d_47,0,0,0,0,0,0,47,348110m
303,5,d_48,0,0,0,0,0,0,48,348110m
304,5,d_45,0,0,0,0,0,0,45,348110m
305,5,d_46,0,0,0,0,0,0,46,348110m
306,5,d_43,0,0,0,0,0,0,43,348110m
307,5,d_44,0,0,0,0,0,0,44,348110m
308,5,d_2,0,0,0,1,2,0,2,348110m
309,5,d_41,0,0,0,0,0,0,41,348110m
310,5,d_1,0,0,0,0,0,0,1,348110m
311,5,d_42,0,0,0,0,0,0,42,348110m
312,5,d_4,0,0,0,0,0,0,4,348110m
313,5,d_3,0,0,0,0,0,0,3,348110m
314,5,d_40,0,0,0,0,0,0,40,348110m
315,5,d_6,0,0,0,0,0,0,6,348110m
316,5,d_5,0,0,0,0,0,0,5,348110m
317,5,d_8,0,0,0,0,0,0,8,348110m
318,5,d_7,0,0,0,0,0,0,7,348110m
319,5,d_9,0,0,0,0,0,0,9,348110m
320,5,d_29,0,0,0,0,0,0,29,348110m
321,5,d_27,0,0,0,0,0,0,27,348110m
322,5,d_28,0,0,0,0,0,0,28,348110m
323,5,d_36,0,0,0,0,0,0,36,348110m
324,5,d_37,0,0,0,0,0,0,37,348110m
325,5,d_34,0,0,0,0,0,0,34,348110m
326,5,d_35,0,0,0,0,0,0,35,348110m
327,5,d_32,0,0,0,0,0,0,32,348110m
328,5,d_33,0,0,0,0,0,0,33,348110m
329,5,d_30,0,0,0,0,0,0,30,348110m
330,5,d_31,0,0,0,0,0,0,31,348110m
331,5,d_18,0,0,0,0,1,0,18,348110m
332,5,d_19,0,0,0,0,0,0,19,348110m
333,5,d_16,0,0,0,0,0,0,16,348110m
334,5,d_17,0,0,0,0,0,0,17,348110m
335,5,d_25,0,0,0,0,0,0,25,348110m
336,5,d_26,0,0,0,0,0,0,26,348110m
337,5,d_23,0,0,0,0,0,0,23,348110m
338,5,d_24,0,0,0,0,0,0,24,348110m
339,5,d_21,0,0,0,0,0,0,21,348110m
340,5,d_22,0,0,0,0,0,0,22,348110m
341,5,d_20,0,0,0,0,0,0,20,348110m
342,5,d_60,0,0,0,0,0,0,60,348110m
343,5,d_49,0,0,0,0,0,0,49,348110m
344,5,d_14,0,0,0,0,0,0,14,348110m
345,5,d_58,0,0,0,0,0,0,58,348110m
346,5,d_15,0,0,0,0,0,0,15,348110m
347,5,d_59,0,0,0,0,0,0,59,348110m
348,5,d_12,0,0,0,0,0,0,12,348110m
349,5,d_56,0,0,0,0,0,0,56,348110m
350,5,d_13,0,0,0,0,0,0,13,348110m
351,5,d_57,0,0,0,0,0,0,57,348110m
352,5,d_10,0,0,0,0,0,0,10,348110m
353,5,d_54,0,0,0,0,0,0,54,348110m
354,5,d_11,0,0,0,0,0,0,11,348110m
355,5,d_55,0,0,0,0,0,0,55,348110m
356,5,d_52,0,0,0,0,0,0,52,348110m
357,5,d_53,0,0,0,0,0,0,53,348110m
358,5,d_50,0,0,0,0,0,0,50,348110m
359,5,d_51,0,0,0,0,0,0,51,348110m
360,6,d_38,0,0,0,0,0,0,38,348110m
361,6,d_39,0,0,0,0,0,0,39,348110m
362,6,d_47,0,0,0,0,0,0,47,348110m
363,6,d_48,0,0,0,0,0,0,48,348110m
364,6,d_45,0,0,0,0,0,0,45,348110m
365,6,d_46,0,0,0,0,0,0,46,348110m
366,6,d_43,0,0,0,0,0,0,43,348110m
367,6,d_44,0,0,0,0,0,0,44,348110m
368,6,d_2,0,0,0,0,0,0,2,348110m
369,6,d_41,0,0,0,0,0,0,41,348110m
370,6,d_1,0,0,0,0,0,0,1,348110m
371,6,d_42,0,0,0,0,0,0,42,348110m
372,6,d_4,0,0,0,0,0,0,4,348110m
373,6,d_3,0,0,0,0,0,0,3,348110m
374,6,d_40,0,0,0,0,0,0,40,348110m
375,6,d_6,0,0,0,0,0,0,6,348110m
376,6,d_5,0,0,0,0,0,0,5,348110m
377,6,d_8,0,0,0,0,0,0,8,348110m
378,6,d_7,0,0,0,0,0,0,7,348110m
379,6,d_9,0,0,0,0,0,0,9,348110m
380,6,d_29,0,0,0,0,0,0,29,348110m
381,6,d_27,0,0,0,0,0,0,27,348110m
382,6,d_28,0,0,0,0,0,0,28,348110m
383,6,d_36,0,0,0,0,0,0,36,348110m
384,6,d_37,0,0,0,0,0,0,37,348110m
385,6,d_34,0,0,0,0,0,0,34,348110m
386,6,d_35,0,0,0,0,0,0,35,348110m
387,6,d_32,0,0,0,0,0,0,32,348110m
388,6,d_33,0,0,0,0,0,0,33,348110m
389,6,d_30,0,0,0,0,0,0,30,348110m
390,6,d_31,0,0,0,0,0,0,31,348110m
391,6,d_18,0,0,0,0,2,0,18,348110m
392,6,d_19,0,0,0,0,0,0,19,348110m
393,6,d_16,0,0,0,0,0,0,16,348110m
394,6,d_17,0,0,0,0,0,0,17,348110m
395,6,d_25,0,0,0,0,0,0,25,348110m
396,6,d_26,0,0,0,0,0,0,26,348110m
397,6,d_23,0,0,0,0,0,0,23,348110m
398,6,d_24,0,0,0,0,0,0,24,348110m
399,6,d_21,0,0,0,0,0,0,21,348110m
400,6,d_22,0,0,0,0,0,0,22,348110m
401,6,d_20,0,0,0,0,0,0,20,348110m
402,6,d_60,0,0,0,0,0,0,60,348110m
403,6,d_49,0,0,0,0,0,0,49,348110m
404,6,d_14,0,0,0,0,0,0,14,348110m
405,6,d_58,0,0,0,0,0,0,58,348110m
406,6,d_15,0,0,0,0,0,0,15,348110m
407,6,d_59,0,0,0,0,0,0,59,348110m
408,6,d_12,0,0,0,0,0,0,12,348110m
409,6,d_56,0,0,0,0,0,0,56,348110m
410,6,d_13,0,0,0,0,0,0,13,348110m
411,6,d_57,0,0,0,0,0,0,57,348110m
412,6,d_10,0,0,0,0,0,0,10,348110m
413,6,d_54,0,0,0,0,0,0,54,348110m
414,6,d_11,0,0,0,0,0,0,11,348110m
415,6,d_55,0,0,0,0,0,0,55,348110m
416,6,d_52,0,0,0,0,0,0,52,348110m
417,6,d_53,0,0,0,0,0,0,53,348110m
418,6,d_50,0,0,0,0,0,0,50,348110m
419,6,d_51,0,0,0,0,0,0,51,348110m
420,7,d_38,0,0,0,0,0,0,38,348110m
421,7,d_39,0,0,0,0,0,0,39,348110m
422,7,d_47,0,0,0,0,0,0,47,348110m
423,7,d_48,0,0,0,0,0,0,48,348110m
424,7,d_45,0,0,0,0,0,0,45,348110m
425,7,d_46,0,0,0,0,0,0,46,348110m
426,7,d_43,0,0,0,0,0,0,43,348110m
427,7,d_44,0,0,0,0,0,0,44,348110m
428,7,d_2,0,0,0,1,1,0,2,348110m
429,7,d_41,0,0,0,0,0,0,41,348110m
430,7,d_1,0,0,0,0,1,0,1,348110m
431,7,d_42,0,0,0,0,0,0,42,348110m
432,7,d_4,0,0,0,0,0,0,4,348110m
433,7,d_3,0,0,0,0,0,0,3,348110m
434,7,d_40,0,0,0,0,0,0,40,348110m
435,7,d_6,0,0,0,0,0,0,6,348110m
436,7,d_5,0,0,0,0,0,0,5,348110m
437,7,d_8,0,0,0,0,0,0,8,348110m
438,7,d_7,0,0,0,0,0,0,7,348110m
439,7,d_9,0,0,0,0,0,0,9,348110m
440,7,d_29,0,0,0,0,0,0,29,348110m
441,7,d_27,0,0,0,0,0,0,27,348110m
442,7,d_28,0,0,0,0,0,0,28,348110m
443,7,d_36,0,0,0,0,0,0,36,348110m
444,7,d_37,0,0,0,0,0,0,37,348110m
445,7,d_34,0,0,0,0,0,0,34,348110m
446,7,d_35,0,0,0,0,0,0,35,348110m
447,7,d_32,0,0,0,0,0,0,32,348110m
448,7,d_33,0,0,0,0,0,0,33,348110m
449,7,d_30,0,0,0,0,0,0,30,348110m
450,7,d_31,0,0,0,0,0,0,31,348110m
451,7,d_18,0,0,0,0,1,0,18,348110m
452,7,d_19,0,0,0,0,0,0,19,348110m
453,7,d_16,0,0,0,0,0,0,16,348110m
454,7,d_17,0,0,0,0,0,0,17,348110m
455,7,d_25,0,0,0,0,0,0,25,348110m
456,7,d_26,0,0,0,0,1,0,26,348110m
457,7,d_23,0,0,0,0,0,0,23,348110m
458,7,d_24,0,0,0,0,0,0,24,348110m
459,7,d_21,0,0,0,0,0,0,21,348110m
460,7,d_22,0,0,0,0,0,0,22,348110m
461,7,d_20,0,0,0,0,0,0,20,348110m
462,7,d_60,0,0,0,0,0,0,60,348110m
463,7,d_49,0,0,0,0,0,0,49,348110m
464,7,d_14,0,0,0,0,0,0,14,348110m
465,7,d_58,0,0,0,0,0,0,58,348110m
466,7,d_15,0,0,0,0,0,0,15,348110m
467,7,d_59,0,0,0,0,0,0,59,348110m
468,7,d_12,0,0,0,0,0,0,12,348110m
469,7,d_56,0,0,0,0,0,0,56,348110m
470,7,d_13,0,0,0,0,0,0,13,348110m
471,7,d_57,0,0,0,0,0,0,57,348110m
472,7,d_10,0,0,0,0,0,0,10,348110m
473,7,d_54,0,0,0,0,0,0,54,348110m
474,7,d_11,0,0,0,0,0,0,11,348110m
475,7,d_55,0,0,0,0,0,0,55,348110m
476,7,d_52,0,0,0,0,0,0,52,348110m
477,7,d_53,0,0,0,0,0,0,53,348110m
478,7,d_50,0,0,0,0,0,0,50,348110m
479,7,d_51,0,0,0,0,0,0,51,348110m
480,8,d_38,0,0,0,0,0,0,38,348110m
481,8,d_39,0,0,0,0,0,0,39,348110m
482,8,d_47,0,0,0,0,0,0,47,348110m
483,8,d_48,0,0,0,0,0,0,48,348110m
484,8,d_45,0,0,0,0,0,0,45,348110m
485,8,d_46,0,0,0,0,0,0,46,348110m
486,8,d_43,0,0,0,0,0,0,43,348110m
487,8,d_44,0,0,0,0,0,0,44,348110m
488,8,d_2,0,0,0,0,0,0,2,348110m
489,8,d_41,0,0,0,0,0,0,41,348110m
490,8,d_1,0,0,0,0,0,0,1,348110m
491,8,d_42,0,0,0,0,0,0,42,348110m
492,8,d_4,0,0,0,0,0,0,4,348110m
493,8,d_3,0,0,0,0,0,0,3,348110m
494,8,d_40,0,0,0,0,0,0,40,348110m
495,8,d_6,0,0,0,0,0,0,6,348110m
496,8,d_5,0,0,0,0,0,0,5,348110m
497,8,d_8,0,0,0,0,0,0,8,348110m
498,8,d_7,0,0,0,0,0,0,7,348110m
499,8,d_9,0,0,0,0,0,0,9,348110m
500,8,d_29,0,0,0,0,0,0,29,348110m
501,8,d_27,0,0,0,0,0,0,27,348110m
502,8,d_28,0,0,0,0,0,0,28,348110m
503,8,d_36,0,0,0,0,0,0,36,348110m
504,8,d_37,0,0,0,0,0,0,37,348110m
505,8,d_34,0,0,0,0,0,0,34,348110m
506,8,d_35,0,0,0,0,0,0,35,348110m
507,8,d_32,0,0,0,0,0,0,32,348110m
508,8,d_33,0,0,0,0,0,0,33,348110m
509,8,d_30,0,0,0,0,0,0,30,348110m
510,8,d_31,0,0,0,0,0,0,31,348110m
511,8,d_18,0,0,0,0,1,0,18,348110m
512,8,d_19,0,0,0,0,0,0,19,348110m
513,8,d_16,0,0,0,0,0,0,16,348110m
514,8,d_17,0,0,0,0,0,0,17,348110m
515,8,d_25,0,0,0,0,0,0,25,348110m
516,8,d_26,0,0,0,0,0,0,26,348110m
517,8,d_23,0,0,0,0,0,0,23,348110m
518,8,d_24,0,0,0,0,0,0,24,348110m
519,8,d_21,0,0,0,0,0,0,21,348110m
520,8,d_22,0,0,0,0,0,0,22,348110m
521,8,d_20,0,0,0,0,0,0,20,348110m
522,8,d_60,0,0,0,0,0,0,60,348110m
523,8,d_49,0,0,0,0,0,0,49,348110m
524,8,d_14,0,0,0,0,0,0,14,348110m
525,8,d_58,0,0,0,0,0,0,58,348110m
526,8,d_15,0,0,0,0,0,0,15,348110m
527,8,d_59,0,0,0,0,0,0,59,348110m
528,8,d_12,0,0,0,0,0,0,12,348110m
529,8,d_56,0,0,0,0,0,0,56,348110m
530,8,d_13,0,0,0,0,0,0,13,348110m
531,8,d_57,0,0,0,0,0,0,57,348110m
