,time,myId,metric_died_count,metric_new_hospitalized,metric_new_critical,metric_new_cases_asympt,metric_new_cases_sympt,metric_new_deaths,districtId,seed
1978,32,d_50,0,0,0,0,0,0,50,198010m
1979,32,d_51,0,0,0,0,0,0,51,198010m
1980,33,d_38,0,0,0,0,0,0,38,198010m
1981,33,d_39,0,0,0,0,0,0,39,198010m
1982,33,d_47,0,0,0,0,0,0,47,198010m
1983,33,d_48,0,0,0,0,0,0,48,198010m
1984,33,d_45,0,0,0,0,0,0,45,198010m
1985,33,d_46,0,0,0,0,0,0,46,198010m
1986,33,d_43,0,0,0,0,0,0,43,198010m
1987,33,d_44,0,0,0,0,0,0,44,198010m
1988,33,d_2,0,0,0,0,0,0,2,198010m
1989,33,d_41,0,0,0,0,0,0,41,198010m
1990,33,d_1,0,0,0,0,1,0,1,198010m
1991,33,d_42,0,0,0,0,0,0,42,198010m
1992,33,d_4,0,0,0,0,0,0,4,198010m
1993,33,d_3,0,0,0,0,0,0,3,198010m
1994,33,d_40,0,0,0,0,0,0,40,198010m
1995,33,d_6,0,0,0,0,0,0,6,198010m
1996,33,d_5,0,0,0,0,0,0,5,198010m
1997,33,d_8,0,0,0,0,0,0,8,198010m
1998,33,d_7,0,0,0,0,0,0,7,198010m
1999,33,d_9,0,0,0,0,0,0,9,198010m
2000,33,d_29,0,0,0,0,0,0,29,198010m
2001,33,d_27,0,0,0,0,0,0,27,198010m
2002,33,d_28,0,0,0,0,0,0,28,198010m
2003,33,d_36,0,0,0,0,0,0,36,198010m
2004,33,d_37,0,0,0,0,0,0,37,198010m
2005,33,d_34,0,0,0,0,0,0,34,198010m
2006,33,d_35,0,0,0,0,0,0,35,198010m
2007,33,d_32,0,0,0,0,0,0,32,198010m
2008,33,d_33,0,0,0,0,0,0,33,198010m
2009,33,d_30,0,0,0,0,0,0,30,198010m
2010,33,d_31,0,0,0,0,0,0,31,198010m
2011,33,d_18,0,0,0,0,0,0,18,198010m
2012,33,d_19,0,0,0,0,0,0,19,198010m
2013,33,d_16,0,0,0,0,0,0,16,198010m
2014,33,d_17,0,0,0,0,0,0,17,198010m
2015,33,d_25,0,0,0,0,0,0,25,198010m
2016,33,d_26,0,0,0,0,0,0,26,198010m
2017,33,d_23,0,0,0,0,0,0,23,198010m
2018,33,d_24,0,0,0,0,0,0,24,198010m
2019,33,d_21,0,0,0,0,0,0,21,198010m
2020,33,d_22,0,0,0,0,1,0,22,198010m
2021,33,d_20,0,0,0,0,0,0,20,198010m
2022,33,d_60,0,0,0,0,0,0,60,198010m
2023,33,d_49,0,0,0,0,0,0,49,198010m
2024,33,d_14,0,0,0,0,0,0,14,198010m
2025,33,d_58,0,0,0,0,0,0,58,198010m
2026,33,d_15,0,0,0,0,0,0,15,198010m
2027,33,d_59,0,0,0,0,0,0,59,198010m
2028,33,d_12,0,0,0,0,0,0,12,198010m
2029,33,d_56,0,0,0,0,0,0,56,198010m
2030,33,d_13,0,0,0,0,1,0,13,198010m
2031,33,d_57,0,0,0,0,0,0,57,198010m
2032,33,d_10,0,0,0,0,0,0,10,198010m
2033,33,d_54,0,0,0,0,0,0,54,198010m
2034,33,d_11,0,0,0,0,0,0,11,198010m
2035,33,d_55,0,0,0,0,0,0,55,198010m
2036,33,d_52,0,0,0,0,0,0,52,198010m
2037,33,d_53,0,0,0,0,0,0,53,198010m
2038,33,d_50,0,0,0,0,0,0,50,198010m
2039,33,d_51,0,0,0,0,0,0,51,198010m
2040,34,d_38,0,0,0,0,0,0,38,198010m
2041,34,d_39,0,0,0,0,0,0,39,198010m
2042,34,d_47,0,0,0,0,0,0,47,198010m
2043,34,d_48,0,0,0,0,0,0,48,198010m
2044,34,d_45,0,0,0,0,0,0,45,198010m
2045,34,d_46,0,0,0,0,0,0,46,198010m
2046,34,d_43,0,0,0,0,0,0,43,198010m
2047,34,d_44,0,0,0,0,0,0,44,198010m
2048,34,d_2,0,0,0,0,1,0,2,198010m
2049,34,d_41,0,0,0,0,0,0,41,198010m
2050,34,d_1,0,0,0,0,0,0,1,198010m
2051,34,d_42,0,0,0,0,0,0,42,198010m
2052,34,d_4,0,0,0,0,0,0,4,198010m
2053,34,d_3,0,0,0,0,0,0,3,198010m
2054,34,d_40,0,0,0,0,0,0,40,198010m
2055,34,d_6,0,0,0,0,0,0,6,198010m
2056,34,d_5,0,0,0,0,0,0,5,198010m
2057,34,d_8,0,0,0,0,0,0,8,198010m
2058,34,d_7,0,0,0,0,0,0,7,198010m
2059,34,d_9,0,0,0,0,0,0,9,198010m
2060,34,d_29,0,0,0,0,0,0,29,198010m
2061,34,d_27,0,0,0,0,0,0,27,198010m
2062,34,d_28,0,0,0,0,0,0,28,198010m
2063,34,d_36,0,0,0,0,0,0,36,198010m
2064,34,d_37,0,0,0,0,0,0,37,198010m
2065,34,d_34,0,0,0,0,0,0,34,198010m
2066,34,d_35,0,0,0,0,0,0,35,198010m
2067,34,d_32,0,0,0,0,0,0,32,198010m
2068,34,d_33,0,0,0,0,0,0,33,198010m
2069,34,d_30,0,0,0,0,0,0,30,198010m
2070,34,d_31,0,0,0,0,1,0,31,198010m
2071,34,d_18,0,0,0,0,0,0,18,198010m
2072,34,d_19,0,0,0,0,0,0,19,198010m
2073,34,d_16,0,0,0,0,0,0,16,198010m
2074,34,d_17,0,0,0,0,0,0,17,198010m
2075,34,d_25,0,0,0,0,0,0,25,198010m
2076,34,d_26,0,0,0,0,0,0,26,198010m
2077,34,d_23,0,0,0,0,0,0,23,198010m
2078,34,d_24,0,0,0,0,0,0,24,198010m
2079,34,d_21,0,0,0,0,0,0,21,198010m
2080,34,d_22,0,0,0,1,0,0,22,198010m
2081,34,d_20,0,0,0,0,0,0,20,198010m
2082,34,d_60,0,0,0,0,0,0,60,198010m
2083,34,d_49,0,0,0,0,0,0,49,198010m
2084,34,d_14,0,0,0,0,0,0,14,198010m
2085,34,d_58,0,0,0,0,0,0,58,198010m
2086,34,d_15,0,0,0,0,0,0,15,198010m
2087,34,d_59,0,0,0,0,0,0,59,198010m
2088,34,d_12,0,0,0,0,1,0,12,198010m
2089,34,d_56,0,0,0,0,0,0,56,198010m
2090,34,d_13,0,0,0,0,0,0,13,198010m
2091,34,d_57,0,0,0,0,0,0,57,198010m
2092,34,d_10,0,0,0,1,0,0,10,198010m
2093,34,d_54,0,0,0,0,0,0,54,198010m
2094,34,d_11,0,0,0,0,0,0,11,198010m
2095,34,d_55,0,0,0,0,0,0,55,198010m
2096,34,d_52,0,0,0,0,0,0,52,198010m
2097,34,d_53,0,0,0,0,0,0,53,198010m
2098,34,d_50,0,0,0,0,0,0,50,198010m
2099,34,d_51,0,0,0,0,0,0,51,198010m
2100,35,d_38,0,0,0,0,0,0,38,198010m
2101,35,d_39,0,0,0,0,0,0,39,198010m
2102,35,d_47,0,0,0,0,0,0,47,198010m
2103,35,d_48,0,0,0,0,0,0,48,198010m
2104,35,d_45,0,0,0,0,0,0,45,198010m
2105,35,d_46,0,0,0,0,0,0,46,198010m
2106,35,d_43,0,0,0,0,0,0,43,198010m
2107,35,d_44,0,0,0,0,0,0,44,198010m
2108,35,d_2,0,0,0,2,0,0,2,198010m
2109,35,d_41,0,0,0,0,0,0,41,198010m
2110,35,d_1,0,0,0,0,0,0,1,198010m
2111,35,d_42,0,0,0,0,0,0,42,198010m
2112,35,d_4,0,0,0,0,0,0,4,198010m
2113,35,d_3,0,0,0,0,0,0,3,198010m
2114,35,d_40,0,0,0,0,0,0,40,198010m
2115,35,d_6,0,0,0,0,0,0,6,198010m
2116,35,d_5,0,0,0,0,0,0,5,198010m
2117,35,d_8,0,0,0,0,0,0,8,198010m
2118,35,d_7,0,0,0,0,0,0,7,198010m
2119,35,d_9,0,0,0,0,0,0,9,198010m
2120,35,d_29,0,0,0,0,0,0,29,198010m
2121,35,d_27,0,0,0,0,0,0,27,198010m
2122,35,d_28,0,0,0,0,0,0,28,198010m
2123,35,d_36,0,0,0,0,0,0,36,198010m
2124,35,d_37,0,0,0,0,0,0,37,198010m
2125,35,d_34,0,0,0,0,0,0,34,198010m
2126,35,d_35,0,0,0,0,0,0,35,198010m
2127,35,d_32,0,0,0,0,0,0,32,198010m
2128,35,d_33,0,0,0,0,0,0,33,198010m
2129,35,d_30,0,0,0,0,0,0,30,198010m
2130,35,d_31,0,0,0,0,0,0,31,198010m
2131,35,d_18,0,0,0,0,0,0,18,198010m
2132,35,d_19,0,0,0,0,0,0,19,198010m
2133,35,d_16,0,0,0,0,0,0,16,198010m
2134,35,d_17,0,0,0,0,0,0,17,198010m
2135,35,d_25,0,0,0,0,0,0,25,198010m
2136,35,d_26,0,0,0,0,1,0,26,198010m
2137,35,d_23,0,0,0,0,0,0,23,198010m
2138,35,d_24,0,0,0,0,0,0,24,198010m
2139,35,d_21,0,0,0,0,0,0,21,198010m
2140,35,d_22,0,0,0,0,0,0,22,198010m
2141,35,d_20,0,0,0,0,0,0,20,198010m
2142,35,d_60,0,0,0,0,0,0,60,198010m
2143,35,d_49,0,0,0,0,0,0,49,198010m
2144,35,d_14,0,0,0,0,0,0,14,198010m
2145,35,d_58,0,0,0,0,0,0,58,198010m
2146,35,d_15,0,0,0,0,0,0,15,198010m
2147,35,d_59,0,0,0,0,0,0,59,198010m
2148,35,d_12,0,0,0,0,0,0,12,198010m
2149,35,d_56,0,0,0,0,0,0,56,198010m
2150,35,d_13,0,0,0,0,0,0,13,198010m
2151,35,d_57,0,0,0,0,0,0,57,198010m
2152,35,d_10,0,0,0,0,0,0,10,198010m
2153,35,d_54,0,0,0,0,0,0,54,198010m
2154,35,d_11,0,0,0,0,0,0,11,198010m
2155,35,d_55,0,0,0,0,0,0,55,198010m
2156,35,d_52,0,0,0,0,0,0,52,198010m
2157,35,d_53,0,0,0,0,0,0,53,198010m
2158,35,d_50,0,0,0,0,0,0,50,198010m
2159,35,d_51,0,0,0,0,0,0,51,198010m
2160,36,d_38,0,0,0,0,0,0,38,198010m
2161,36,d_39,0,0,0,0,0,0,39,198010m
2162,36,d_47,0,0,0,0,0,0,47,198010m
2163,36,d_48,0,0,0,0,0,0,48,198010m
2164,36,d_45,0,0,0,0,0,0,45,198010m
2165,36,d_46,0,0,0,0,0,0,46,198010m
2166,36,d_43,0,0,0,0,0,0,43,198010m
2167,36,d_44,0,0,0,0,0,0,44,198010m
2168,36,d_2,0,0,0,1,0,0,2,198010m
2169,36,d_41,0,0,0,0,0,0,41,198010m
2170,36,d_1,0,0,0,0,0,0,1,198010m
2171,36,d_42,0,0,0,0,0,0,42,198010m
2172,36,d_4,0,0,0,0,0,0,4,198010m
2173,36,d_3,0,0,0,0,0,0,3,198010m
2174,36,d_40,0,0,0,0,0,0,40,198010m
2175,36,d_6,0,0,0,0,0,0,6,198010m
2176,36,d_5,0,0,0,0,0,0,5,198010m
2177,36,d_8,0,0,0,0,0,0,8,198010m
2178,36,d_7,0,0,0,0,0,0,7,198010m
2179,36,d_9,0,0,0,0,0,0,9,198010m
2180,36,d_29,0,0,0,0,0,0,29,198010m
2181,36,d_27,0,0,0,0,0,0,27,198010m
2182,36,d_28,0,0,0,0,0,0,28,198010m
2183,36,d_36,0,0,0,0,0,0,36,198010m
2184,36,d_37,0,0,0,0,0,0,37,198010m
2185,36,d_34,0,0,0,0,0,0,34,198010m
2186,36,d_35,0,0,0,0,0,0,35,198010m
2187,36,d_32,0,0,0,0,0,0,32,198010m
2188,36,d_33,0,0,0,0,0,0,33,198010m
2189,36,d_30,0,0,0,0,0,0,30,198010m
2190,36,d_31,0,0,0,1,0,0,31,198010m
2191,36,d_18,0,0,0,0,0,0,18,198010m
2192,36,d_19,0,0,0,0,1,0,19,198010m
2193,36,d_16,0,0,0,0,0,0,16,198010m
2194,36,d_17,0,0,0,0,0,0,17,198010m
2195,36,d_25,0,0,0,0,0,0,25,198010m
2196,36,d_26,0,0,0,1,0,0,26,198010m
2197,36,d_23,0,0,0,0,0,0,23,198010m
2198,36,d_24,0,0,0,0,0,0,24,198010m
2199,36,d_21,0,0,0,0,0,0,21,198010m
2200,36,d_22,0,0,0,0,0,0,22,198010m
2201,36,d_20,0,0,0,0,0,0,20,198010m
2202,36,d_60,0,0,0,0,0,0,60,198010m
2203,36,d_49,0,0,0,0,0,0,49,198010m
2204,36,d_14,0,0,0,0,0,0,14,198010m
2205,36,d_58,0,0,0,0,0,0,58,198010m
2206,36,d_15,0,0,0,0,0,0,15,198010m
2207,36,d_59,0,0,0,0,0,0,59,198010m
2208,36,d_12,0,0,0,0,0,0,12,198010m
2209,36,d_56,0,0,0,0,0,0,56,198010m
2210,36,d_13,0,0,0,0,0,0,13,198010m
2211,36,d_57,0,0,0,0,0,0,57,198010m
2212,36,d_10,0,0,0,0,0,0,10,198010m
2213,36,d_54,0,0,0,0,0,0,54,198010m
2214,36,d_11,0,0,0,0,0,0,11,198010m
2215,36,d_55,0,0,0,0,0,0,55,198010m
2216,36,d_52,0,0,0,0,0,0,52,198010m
2217,36,d_53,0,0,0,0,0,0,53,198010m
2218,36,d_50,0,0,0,0,0,0,50,198010m
2219,36,d_51,0,0,0,0,0,0,51,198010m
2220,37,d_38,0,0,0,0,0,0,38,198010m
2221,37,d_39,0,0,0,0,0,0,39,198010m
2222,37,d_47,0,0,0,0,0,0,47,198010m
2223,37,d_48,0,0,0,0,0,0,48,198010m
2224,37,d_45,0,0,0,0,0,0,45,198010m
2225,37,d_46,0,0,0,0,0,0,46,198010m
2226,37,d_43,0,0,0,0,0,0,43,198010m
2227,37,d_44,0,0,0,0,0,0,44,198010m
2228,37,d_2,0,0,0,0,1,0,2,198010m
2229,37,d_41,0,0,0,0,0,0,41,198010m
2230,37,d_1,0,0,0,0,0,0,1,198010m
2231,37,d_42,0,0,0,0,0,0,42,198010m
2232,37,d_4,0,0,0,0,0,0,4,198010m
2233,37,d_3,0,0,0,0,0,0,3,198010m
2234,37,d_40,0,0,0,0,0,0,40,198010m
2235,37,d_6,0,0,0,0,0,0,6,198010m
2236,37,d_5,0,0,0,0,0,0,5,198010m
2237,37,d_8,0,0,0,0,0,0,8,198010m
2238,37,d_7,0,0,0,0,0,0,7,198010m
2239,37,d_9,0,0,0,0,0,0,9,198010m
2240,37,d_29,0,0,0,0,0,0,29,198010m
2241,37,d_27,0,0,0,0,0,0,27,198010m
2242,37,d_28,0,0,0,0,0,0,28,198010m
2243,37,d_36,0,0,0,0,0,0,36,198010m
2244,37,d_37,0,0,0,0,0,0,37,198010m
2245,37,d_34,0,0,0,0,0,0,34,198010m
2246,37,d_35,0,0,0,0,0,0,35,198010m
2247,37,d_32,0,0,0,0,0,0,32,198010m
2248,37,d_33,0,0,0,0,0,0,33,198010m
2249,37,d_30,0,0,0,0,0,0,30,198010m
2250,37,d_31,0,0,0,0,0,0,31,198010m
2251,37,d_18,0,0,0,0,0,0,18,198010m
2252,37,d_19,0,0,0,0,0,0,19,198010m
2253,37,d_16,0,0,0,0,0,0,16,198010m
2254,37,d_17,0,0,0,0,0,0,17,198010m
2255,37,d_25,0,0,0,0,0,0,25,198010m
2256,37,d_26,0,0,0,0,1,0,26,198010m
2257,37,d_23,0,0,0,0,0,0,23,198010m
2258,37,d_24,0,0,0,0,0,0,24,198010m
2259,37,d_21,0,0,0,0,1,0,21,198010m
2260,37,d_22,0,0,0,0,0,0,22,198010m
2261,37,d_20,0,0,0,0,0,0,20,198010m
2262,37,d_60,0,0,0,0,0,0,60,198010m
2263,37,d_49,0,0,0,0,0,0,49,198010m
2264,37,d_14,0,0,0,0,0,0,14,198010m
2265,37,d_58,0,0,0,0,0,0,58,198010m
2266,37,d_15,0,0,0,0,0,0,15,198010m
2267,37,d_59,0,0,0,0,0,0,59,198010m
2268,37,d_12,0,0,0,0,0,0,12,198010m
2269,37,d_56,0,0,0,0,0,0,56,198010m
2270,37,d_13,0,0,0,0,0,0,13,198010m
2271,37,d_57,0,0,0,0,0,0,57,198010m
2272,37,d_10,0,0,0,0,0,0,10,198010m
2273,37,d_54,0,0,0,0,0,0,54,198010m
2274,37,d_11,0,0,0,0,0,0,11,198010m
2275,37,d_55,0,0,0,0,0,0,55,198010m
2276,37,d_52,0,0,0,0,0,0,52,198010m
2277,37,d_53,0,0,0,0,0,0,53,198010m
2278,37,d_50,0,0,0,0,0,0,50,198010m
2279,37,d_51,0,0,0,0,0,0,51,198010m
2280,38,d_38,0,0,0,0,0,0,38,198010m
2281,38,d_39,0,0,0,0,0,0,39,198010m
2282,38,d_47,0,0,0,0,0,0,47,198010m
2283,38,d_48,0,0,0,0,0,0,48,198010m
2284,38,d_45,0,0,0,0,0,0,45,198010m
2285,38,d_46,0,0,0,0,0,0,46,198010m
2286,38,d_43,0,0,0,0,0,0,43,198010m
2287,38,d_44,0,0,0,0,0,0,44,198010m
2288,38,d_2,0,0,0,0,0,0,2,198010m
2289,38,d_41,0,0,0,0,0,0,41,198010m
2290,38,d_1,0,0,0,0,0,0,1,198010m
2291,38,d_42,0,0,0,0,0,0,42,198010m
2292,38,d_4,0,0,0,0,0,0,4,198010m
2293,38,d_3,0,0,0,0,0,0,3,198010m
2294,38,d_40,0,0,0,0,0,0,40,198010m
2295,38,d_6,0,0,0,0,0,0,6,198010m
2296,38,d_5,0,0,0,0,0,0,5,198010m
2297,38,d_8,0,0,0,0,0,0,8,198010m
2298,38,d_7,0,0,0,0,0,0,7,198010m
2299,38,d_9,0,0,0,0,0,0,9,198010m
2300,38,d_29,0,0,0,0,0,0,29,198010m
2301,38,d_27,0,0,0,0,0,0,27,198010m
2302,38,d_28,0,0,0,0,1,0,28,198010m
2303,38,d_36,0,0,0,0,0,0,36,198010m
2304,38,d_37,0,0,0,0,0,0,37,198010m
2305,38,d_34,0,0,0,0,0,0,34,198010m
2306,38,d_35,0,0,0,0,0,0,35,198010m
2307,38,d_32,0,0,0,0,0,0,32,198010m
2308,38,d_33,0,0,0,0,0,0,33,198010m
2309,38,d_30,0,0,0,0,0,0,30,198010m
2310,38,d_31,0,0,0,0,1,0,31,198010m
2311,38,d_18,0,0,0,0,0,0,18,198010m
2312,38,d_19,0,0,0,0,0,0,19,198010m
2313,38,d_16,0,0,0,0,0,0,16,198010m
2314,38,d_17,0,0,0,0,0,0,17,198010m
2315,38,d_25,0,0,0,0,0,0,25,198010m
2316,38,d_26,0,0,0,0,0,0,26,198010m
2317,38,d_23,0,0,0,0,0,0,23,198010m
2318,38,d_24,0,0,0,0,0,0,24,198010m
2319,38,d_21,0,0,0,0,0,0,21,198010m
2320,38,d_22,0,0,0,0,0,0,22,198010m
2321,38,d_20,0,0,0,0,0,0,20,198010m
2322,38,d_60,0,0,0,0,0,0,60,198010m
2323,38,d_49,0,0,0,0,0,0,49,198010m
2324,38,d_14,0,0,0,0,0,0,14,198010m
2325,38,d_58,0,0,0,0,0,0,58,198010m
2326,38,d_15,0,0,0,0,0,0,15,198010m
2327,38,d_59,0,0,0,0,0,0,59,198010m
2328,38,d_12,0,0,0,0,0,0,12,198010m
2329,38,d_56,0,0,0,0,0,0,56,198010m
2330,38,d_13,0,0,0,0,2,0,13,198010m
2331,38,d_57,0,0,0,0,0,0,57,198010m
2332,38,d_10,0,0,0,1,0,0,10,198010m
2333,38,d_54,0,0,0,0,0,0,54,198010m
2334,38,d_11,0,0,0,0,0,0,11,198010m
2335,38,d_55,0,0,0,0,0,0,55,198010m
2336,38,d_52,0,0,0,0,0,0,52,198010m
2337,38,d_53,0,0,0,0,0,0,53,198010m
2338,38,d_50,0,0,0,0,0,0,50,198010m
2339,38,d_51,0,0,0,0,0,0,51,198010m
2340,39,d_38,0,0,0,0,0,0,38,198010m
2341,39,d_39,0,0,0,0,0,0,39,198010m
2342,39,d_47,0,0,0,0,0,0,47,198010m
2343,39,d_48,0,0,0,0,0,0,48,198010m
2344,39,d_45,0,0,0,0,0,0,45,198010m
2345,39,d_46,0,0,0,0,0,0,46,198010m
2346,39,d_43,0,0,0,0,0,0,43,198010m
2347,39,d_44,0,0,0,0,0,0,44,198010m
2348,39,d_2,0,0,0,0,0,0,2,198010m
2349,39,d_41,0,0,0,0,0,0,41,198010m
2350,39,d_1,0,0,0,0,0,0,1,198010m
2351,39,d_42,0,0,0,0,0,0,42,198010m
2352,39,d_4,0,0,0,0,0,0,4,198010m
2353,39,d_3,0,0,0,0,0,0,3,198010m
2354,39,d_40,0,0,0,0,0,0,40,198010m
2355,39,d_6,0,0,0,0,0,0,6,198010m
2356,39,d_5,0,0,0,0,0,0,5,198010m
2357,39,d_8,0,0,0,0,0,0,8,198010m
2358,39,d_7,0,0,0,0,0,0,7,198010m
2359,39,d_9,0,0,0,0,0,0,9,198010m
2360,39,d_29,0,0,0,0,0,0,29,198010m
2361,39,d_27,0,0,0,0,0,0,27,198010m
2362,39,d_28,0,0,0,0,0,0,28,198010m
2363,39,d_36,0,0,0,0,0,0,36,198010m
2364,39,d_37,0,0,0,0,0,0,37,198010m
2365,39,d_34,0,0,0,0,0,0,34,198010m
2366,39,d_35,0,0,0,0,0,0,35,198010m
2367,39,d_32,0,0,0,0,0,0,32,198010m
2368,39,d_33,0,0,0,0,0,0,33,198010m
2369,39,d_30,0,0,0,0,0,0,30,198010m
2370,39,d_31,0,0,0,0,0,0,31,198010m
2371,39,d_18,0,0,0,0,0,0,18,198010m
2372,39,d_19,0,0,0,0,0,0,19,198010m
2373,39,d_16,0,0,0,0,0,0,16,198010m
2374,39,d_17,0,0,0,0,0,0,17,198010m
2375,39,d_25,0,0,0,0,0,0,25,198010m
2376,39,d_26,0,0,0,0,0,0,26,198010m
2377,39,d_23,0,0,0,0,0,0,23,198010m
2378,39,d_24,0,0,0,0,0,0,24,198010m
2379,39,d_21,0,0,0,0,1,0,21,198010m
2380,39,d_22,0,0,0,0,0,0,22,198010m
2381,39,d_20,0,0,0,0,0,0,20,198010m
2382,39,d_60,0,0,0,0,0,0,60,198010m
2383,39,d_49,0,0,0,0,0,0,49,198010m
2384,39,d_14,0,0,0,0,0,0,14,198010m
2385,39,d_58,0,0,0,0,0,0,58,198010m
2386,39,d_15,0,0,0,0,0,0,15,198010m
2387,39,d_59,0,0,0,0,0,0,59,198010m
2388,39,d_12,0,0,0,0,0,0,12,198010m
2389,39,d_56,0,0,0,0,0,0,56,198010m
2390,39,d_13,0,0,0,0,0,0,13,198010m
2391,39,d_57,0,0,0,0,0,0,57,198010m
2392,39,d_10,0,0,0,0,0,0,10,198010m
2393,39,d_54,0,0,0,0,0,0,54,198010m
2394,39,d_11,0,0,0,0,0,0,11,198010m
2395,39,d_55,0,0,0,0,0,0,55,198010m
2396,39,d_52,0,0,0,0,0,0,52,198010m
2397,39,d_53,0,0,0,0,0,0,53,198010m
2398,39,d_50,0,0,0,0,0,0,50,198010m
2399,39,d_51,0,0,0,0,0,0,51,198010m
2400,40,d_38,0,0,0,0,0,0,38,198010m
2401,40,d_39,0,0,0,0,0,0,39,198010m
2402,40,d_47,0,0,0,0,0,0,47,198010m
2403,40,d_48,0,0,0,0,0,0,48,198010m
2404,40,d_45,0,0,0,0,0,0,45,198010m
2405,40,d_46,0,0,0,0,0,0,46,198010m
2406,40,d_43,0,0,0,0,0,0,43,198010m
2407,40,d_44,0,0,0,0,0,0,44,198010m
2408,40,d_2,0,0,0,2,2,0,2,198010m
2409,40,d_41,0,0,0,0,0,0,41,198010m
2410,40,d_1,0,0,0,0,0,0,1,198010m
2411,40,d_42,0,0,0,0,0,0,42,198010m
2412,40,d_4,0,0,0,0,0,0,4,198010m
2413,40,d_3,0,0,0,0,0,0,3,198010m
2414,40,d_40,0,0,0,0,0,0,40,198010m
2415,40,d_6,0,0,0,0,0,0,6,198010m
2416,40,d_5,0,0,0,0,0,0,5,198010m
2417,40,d_8,0,0,0,0,0,0,8,198010m
2418,40,d_7,0,0,0,0,0,0,7,198010m
2419,40,d_9,0,0,0,0,0,0,9,198010m
2420,40,d_29,0,0,0,0,0,0,29,198010m
2421,40,d_27,0,0,0,0,0,0,27,198010m
2422,40,d_28,0,0,0,0,0,0,28,198010m
2423,40,d_36,0,0,0,0,0,0,36,198010m
2424,40,d_37,0,0,0,0,0,0,37,198010m
2425,40,d_34,0,0,0,0,0,0,34,198010m
2426,40,d_35,0,0,0,0,0,0,35,198010m
2427,40,d_32,0,0,0,0,0,0,32,198010m
2428,40,d_33,0,0,0,0,0,0,33,198010m
2429,40,d_30,0,0,0,0,0,0,30,198010m
2430,40,d_31,0,0,0,1,0,0,31,198010m
2431,40,d_18,0,0,0,0,0,0,18,198010m
2432,40,d_19,0,0,0,0,0,0,19,198010m
2433,40,d_16,0,0,0,0,0,0,16,198010m
2434,40,d_17,0,0,0,0,0,0,17,198010m
2435,40,d_25,0,0,0,0,0,0,25,198010m
2436,40,d_26,0,0,0,0,0,0,26,198010m
2437,40,d_23,0,0,0,0,0,0,23,198010m
2438,40,d_24,0,0,0,0,0,0,24,198010m
2439,40,d_21,0,0,0,0,0,0,21,198010m
2440,40,d_22,0,0,0,0,1,0,22,198010m
2441,40,d_20,0,0,0,0,0,0,20,198010m
2442,40,d_60,0,0,0,0,0,0,60,198010m
2443,40,d_49,0,0,0,0,0,0,49,198010m
2444,40,d_14,0,0,0,0,0,0,14,198010m
2445,40,d_58,0,0,0,0,0,0,58,198010m
2446,40,d_15,0,0,0,0,0,0,15,198010m
2447,40,d_59,0,0,0,0,0,0,59,198010m
2448,40,d_12,0,0,0,0,0,0,12,198010m
2449,40,d_56,0,0,0,0,0,0,56,198010m
2450,40,d_13,0,0,0,0,1,0,13,198010m
2451,40,d_57,0,0,0,0,0,0,57,198010m
2452,40,d_10,0,0,0,0,0,0,10,198010m
2453,40,d_54,0,0,0,0,0,0,54,198010m
2454,40,d_11,0,0,0,0,0,0,11,198010m
2455,40,d_55,0,0,0,0,0,0,55,198010m
2456,40,d_52,0,0,0,0,0,0,52,198010m
2457,40,d_53,0,0,0,0,0,0,53,198010m
2458,40,d_50,0,0,0,0,0,0,50,198010m
2459,40,d_51,0,0,0,0,0,0,51,198010m
2460,41,d_38,0,0,0,0,0,0,38,198010m
2461,41,d_39,0,0,0,0,0,0,39,198010m
2462,41,d_47,0,0,0,0,0,0,47,198010m
2463,41,d_48,0,0,0,0,0,0,48,198010m
2464,41,d_45,0,0,0,0,0,0,45,198010m
2465,41,d_46,0,0,0,0,0,0,46,198010m
2466,41,d_43,0,0,0,0,0,0,43,198010m
2467,41,d_44,0,0,0,0,0,0,44,198010m
2468,41,d_2,0,0,0,0,0,0,2,198010m
2469,41,d_41,0,0,0,0,0,0,41,198010m
2470,41,d_1,0,0,0,0,0,0,1,198010m
2471,41,d_42,0,0,0,0,0,0,42,198010m
2472,41,d_4,0,0,0,0,0,0,4,198010m
2473,41,d_3,0,0,0,0,0,0,3,198010m
2474,41,d_40,0,0,0,0,0,0,40,198010m
2475,41,d_6,0,0,0,0,0,0,6,198010m
2476,41,d_5,0,0,0,0,0,0,5,198010m
2477,41,d_8,0,0,0,0,0,0,8,198010m
2478,41,d_7,0,0,0,0,0,0,7,198010m
2479,41,d_9,0,0,0,0,0,0,9,198010m
2480,41,d_29,0,0,0,0,0,0,29,198010m
2481,41,d_27,0,0,0,0,0,0,27,198010m
2482,41,d_28,0,0,0,0,0,0,28,198010m
2483,41,d_36,0,0,0,0,0,0,36,198010m
2484,41,d_37,0,0,0,0,0,0,37,198010m
2485,41,d_34,0,0,0,0,0,0,34,198010m
2486,41,d_35,0,0,0,0,0,0,35,198010m
2487,41,d_32,0,0,0,0,0,0,32,198010m
2488,41,d_33,0,0,0,0,0,0,33,198010m
2489,41,d_30,0,0,0,0,0,0,30,198010m
2490,41,d_31,0,0,0,0,1,0,31,198010m
2491,41,d_18,0,0,0,0,0,0,18,198010m
2492,41,d_19,0,0,0,0,0,0,19,198010m
